id,gender,education,income,work_status,investment_knowledge,financial_satisfaction_score,risk_tolerance,income_to_debt,difficult_to_pay_bills,know_retirement_amount,confidence_paying_unexpected_need,current_credit_record,worry_about_retirement,finances_makes_me_anxious,finances_makes_me_stressed,savings_account,comfort_asking_questions,employer_provided_retirement_account,self_retirement_account,other_investment_accounts,minimum_credit_card_payement_only,too_much_debt,good_at_daily_financial_matters,good_at_math,financial_knowledge,taken_financial_education,how_many_hours_of_financial_education,cat_gender,cat_employer_provided_retirement_account,cat_self_retirement_account,cat_other_investment_accounts,cat_market_participant,market_participant,cat_work_status,cat_current_credit_record,cat_ft_status
2018021516,1,4,6,1,1,7,8,1,2,1,2,5,6,4,3,1,6,1,1,2,2,3,6,6,6,2,1,Male,Yes,Yes,No,Yes,1,Self-employed,Very good,Other
2018021517,2,2,5,3,3,5,3,1,3,0,1,5,5,4,4,1,7,1,1,1,2,4,6,4,5,2,0,Female,Yes,Yes,Yes,Yes,1,Work part-time for an employer,Very good,Other
2018021518,1,6,6,2,0,3,8,2,2,2,1,4,7,6,5,2,7,1,2,1,1,5,7,7,6,2,0,Male,Yes,No,Yes,Yes,1,Work full-time for an employer,Good,Full-Time
2018021519,1,4,5,2,1,4,8,2,3,1,1,5,7,7,5,1,7,1,1,1,1,7,6,7,6,2,3,Male,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018021520,2,2,7,8,3,9,7,1,3,0,1,5,5,4,2,1,7,2,1,1,2,1,7,6,6,2,0,Female,No,Yes,Yes,Yes,1,Retired,Very good,Other
2018021521,1,4,8,2,0,6,8,2,3,2,4,3,6,7,3,2,5,2,2,0,0,4,0,4,5,2,3,Male,No,No,Unknown,No,0,Work full-time for an employer,About average,Full-Time
2018021522,1,4,3,8,1,6,2,1,3,0,1,4,3,4,2,0,6,2,0,0,2,2,5,5,4,2,0,Male,No,Unknown,Unknown,No,0,Retired,Good,Other
2018021523,1,7,8,8,2,8,7,1,3,0,1,5,1,1,4,1,4,1,1,1,2,1,7,3,4,2,0,Male,Yes,Yes,Yes,Yes,1,Retired,Very good,Other
2018021524,1,3,6,1,0,7,10,2,2,1,3,3,5,5,6,2,6,2,1,1,2,7,7,4,5,1,0,Male,No,Yes,Yes,Yes,1,Self-employed,About average,Other
2018021525,1,7,7,8,3,10,8,1,3,0,1,5,1,1,1,1,7,2,1,1,2,1,7,7,7,2,3,Male,No,Yes,Yes,Yes,1,Retired,Very good,Other
2018021526,2,2,2,4,3,1,1,2,2,2,4,2,7,7,6,2,4,2,2,2,0,1,1,5,3,1,0,Female,No,No,No,No,0,Homemaker,Bad,Other
2018021527,2,4,1,6,0,1,1,2,1,2,4,2,4,4,4,2,1,2,2,0,0,4,4,4,1,2,0,Female,No,No,Unknown,No,0,"Permanently sick, disabled, or unable to work",Bad,Other
2018021528,1,4,3,2,0,5,4,3,3,2,2,5,3,4,2,2,4,2,2,2,2,4,5,5,4,2,0,Male,No,No,No,No,0,Work full-time for an employer,Very good,Full-Time
2018021529,2,7,7,8,1,9,1,1,3,0,1,5,1,1,1,1,7,1,1,2,2,1,7,7,7,2,0,Female,Yes,Yes,No,Yes,1,Retired,Very good,Other
2018021530,2,4,2,2,0,1,3,1,2,1,4,0,6,7,6,1,5,2,1,2,0,2,3,5,4,2,0,Female,No,Yes,No,Yes,1,Work full-time for an employer,Unknown,Full-Time
2018021531,1,4,1,8,0,7,1,3,3,0,0,4,1,6,4,2,4,2,2,2,1,2,5,5,6,2,0,Male,No,No,No,No,0,Retired,Good,Other
2018021532,2,4,1,4,0,2,5,2,1,2,4,2,4,4,4,2,4,2,2,2,1,7,6,7,3,1,2,Female,No,No,No,No,0,Homemaker,Bad,Other
2018021533,1,2,2,3,0,7,1,3,3,0,1,5,2,2,1,1,6,2,2,1,2,1,7,6,5,2,0,Male,No,No,Yes,Yes,1,Work part-time for an employer,Very good,Other
2018021534,1,4,1,1,0,6,8,1,3,2,2,4,4,5,1,0,6,2,2,0,0,1,1,6,6,2,0,Male,No,No,Unknown,No,0,Self-employed,Good,Other
2018021535,1,6,3,2,0,5,4,1,2,2,1,5,7,6,5,2,5,1,2,2,2,3,5,3,4,2,0,Male,Yes,No,No,Yes,1,Work full-time for an employer,Very good,Full-Time
2018021536,1,2,6,8,3,10,7,3,3,0,1,5,1,1,1,1,4,1,1,1,2,1,7,7,7,2,0,Male,Yes,Yes,Yes,Yes,1,Retired,Very good,Other
2018021537,1,4,4,2,1,7,5,3,2,2,2,5,4,5,4,2,6,1,2,2,1,3,4,3,5,2,0,Male,Yes,No,No,Yes,1,Work full-time for an employer,Very good,Full-Time
2018021538,1,3,8,1,1,10,10,1,3,1,4,5,1,1,1,1,7,1,1,1,2,1,7,7,7,2,0,Male,Yes,Yes,Yes,Yes,1,Self-employed,Very good,Other
2018021539,2,4,1,8,0,5,0,3,2,0,4,0,4,6,6,1,7,2,2,2,0,5,5,5,5,2,0,Female,No,No,No,No,0,Retired,Unknown,Other
2018021540,2,2,5,6,3,5,5,0,2,2,0,2,7,3,3,2,4,2,2,2,0,4,7,7,6,2,0,Female,No,No,No,No,0,"Permanently sick, disabled, or unable to work",Bad,Other
2018021541,2,6,4,7,2,6,6,0,3,0,0,0,3,4,4,0,4,0,0,0,0,0,4,4,0,0,0,Female,Unknown,Unknown,Unknown,No,0,Unemployed or temporarily laid off,Unknown,Other
2018021542,2,2,1,7,2,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female,Unknown,Unknown,Unknown,No,0,Unemployed or temporarily laid off,Very bad,Other
2018021543,2,3,2,4,1,10,1,1,2,2,0,4,1,1,1,2,7,2,2,2,0,1,7,7,7,2,0,Female,No,No,No,No,0,Homemaker,Good,Other
2018021544,2,4,3,1,0,2,1,2,2,2,4,2,7,5,6,2,4,2,2,2,0,6,5,7,2,2,0,Female,No,No,No,No,0,Self-employed,Bad,Other
2018021545,2,3,1,2,0,6,2,3,2,2,2,5,7,6,4,2,4,2,2,1,2,4,4,3,3,2,0,Female,No,No,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018021546,1,7,5,2,1,10,9,2,3,1,1,5,7,6,7,1,7,0,0,1,1,7,7,6,7,0,2,Male,Unknown,Unknown,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018021547,2,4,5,1,2,2,2,0,1,2,3,2,5,5,5,2,2,2,2,0,1,4,7,7,5,2,0,Female,No,No,Unknown,No,0,Self-employed,Bad,Other
2018021548,1,5,3,5,3,5,7,3,3,0,2,3,2,5,7,2,7,2,1,0,0,6,7,7,7,2,0,Male,No,Yes,Unknown,Yes,1,Full-time student,About average,Other
2018021549,1,3,6,2,1,9,8,3,3,2,1,5,1,1,1,1,6,1,2,1,2,1,7,6,6,2,0,Male,Yes,No,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018021550,1,2,6,2,0,10,8,3,2,1,1,5,5,5,4,1,7,1,2,1,1,5,3,7,7,1,2,Male,Yes,No,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018021551,1,7,5,2,1,10,10,1,1,1,1,5,6,7,7,1,7,1,1,1,1,7,6,7,7,1,1,Male,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018021552,2,2,6,2,0,10,10,2,1,1,1,1,7,7,7,1,7,1,1,1,1,7,7,7,7,1,1,Female,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Very bad,Full-Time
2018021553,1,2,5,6,1,6,5,3,2,2,2,2,6,4,4,1,6,1,2,2,1,7,6,7,6,2,0,Male,Yes,No,No,Yes,1,"Permanently sick, disabled, or unable to work",Bad,Other
2018021554,1,2,3,7,0,6,3,1,0,0,3,4,5,7,7,1,4,2,0,0,0,2,4,0,4,1,3,Male,No,Unknown,Unknown,No,0,Unemployed or temporarily laid off,Good,Other
2018021555,2,2,1,4,3,1,1,2,1,2,4,1,0,0,0,2,0,0,0,0,0,7,7,1,7,2,0,Female,Unknown,Unknown,Unknown,No,0,Homemaker,Very bad,Other
2018021556,1,7,5,2,1,10,10,3,3,1,2,5,7,5,6,1,7,1,1,1,1,7,7,5,7,1,0,Male,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018021557,2,2,5,4,0,0,10,3,3,2,0,3,0,7,1,2,1,2,2,2,0,0,4,4,0,2,0,Female,No,No,No,No,0,Homemaker,About average,Other
2018021558,1,2,1,6,0,10,10,3,3,1,1,5,1,7,1,1,7,2,2,2,2,1,4,4,4,1,3,Male,No,No,No,No,0,"Permanently sick, disabled, or unable to work",Very good,Other
2018021559,1,5,2,7,0,1,7,3,1,2,4,4,6,7,6,2,6,2,2,2,1,5,6,7,6,2,0,Male,No,No,No,No,0,Unemployed or temporarily laid off,Good,Other
2018021560,2,6,5,2,1,7,6,3,3,1,1,3,5,3,2,1,6,1,1,1,2,5,1,7,7,1,3,Female,Yes,Yes,Yes,Yes,1,Work full-time for an employer,About average,Full-Time
2018021561,1,7,7,1,1,10,10,1,1,1,1,5,6,7,7,1,7,1,1,1,1,7,7,6,7,1,0,Male,Yes,Yes,Yes,Yes,1,Self-employed,Very good,Other
2018021562,2,4,5,4,3,6,4,1,2,2,1,5,5,6,5,1,7,2,1,1,1,6,6,5,5,2,0,Female,No,Yes,Yes,Yes,1,Homemaker,Very good,Other
2018021563,2,2,5,2,0,5,0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,4,0,1,2,0,Female,Yes,Unknown,Unknown,Yes,1,Work full-time for an employer,Very bad,Full-Time
2018021564,1,5,6,8,3,5,5,1,3,0,1,5,6,5,3,1,7,1,1,1,2,5,7,7,6,2,0,Male,Yes,Yes,Yes,Yes,1,Retired,Very good,Other
2018021565,2,2,5,4,0,4,3,0,0,0,0,3,4,4,4,2,4,0,0,0,0,4,4,3,2,2,0,Female,Unknown,Unknown,Unknown,No,0,Homemaker,About average,Other
2018021566,1,1,1,7,1,0,0,0,3,2,4,3,4,4,4,1,4,0,2,2,0,4,4,4,0,0,0,Male,Unknown,No,No,No,0,Unemployed or temporarily laid off,About average,Other
2018021567,2,5,7,4,2,9,1,1,3,1,1,4,1,1,1,2,7,1,1,1,1,1,7,7,7,1,0,Female,Yes,Yes,Yes,Yes,1,Homemaker,Good,Other
2018021568,2,6,5,4,3,7,4,1,3,1,1,5,3,2,3,1,6,1,1,2,2,4,7,7,6,1,3,Female,Yes,Yes,No,Yes,1,Homemaker,Very good,Other
2018021569,1,6,7,2,1,9,7,1,3,1,1,5,3,5,2,1,7,1,1,1,2,1,7,7,7,1,3,Male,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018021570,2,6,2,2,0,1,1,2,2,2,4,2,7,7,7,1,6,0,2,2,1,7,4,6,5,1,1,Female,Unknown,No,No,No,0,Work full-time for an employer,Bad,Full-Time
2018021571,1,3,6,2,3,6,3,3,2,2,4,2,7,7,7,2,1,1,2,2,0,7,3,7,3,2,0,Male,Yes,No,No,Yes,1,Work full-time for an employer,Bad,Full-Time
2018021572,2,5,7,2,1,1,5,2,1,1,3,2,7,7,5,2,5,2,2,2,1,7,4,7,4,2,0,Female,No,No,No,No,0,Work full-time for an employer,Bad,Full-Time
2018021573,2,5,5,2,0,1,0,0,1,2,4,5,7,7,7,1,1,1,2,1,1,7,4,1,1,2,0,Female,Yes,No,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018021574,2,4,5,2,2,5,5,1,3,2,2,3,1,4,1,1,7,2,2,2,0,4,6,7,5,1,2,Female,No,No,No,No,0,Work full-time for an employer,About average,Full-Time
2018021575,1,4,8,8,1,9,7,1,3,0,1,5,5,2,1,1,7,1,1,1,2,4,7,7,6,2,0,Male,Yes,Yes,Yes,Yes,1,Retired,Very good,Other
2018021576,1,6,7,6,0,1,5,2,1,1,4,4,7,3,4,1,7,2,2,2,2,6,6,7,6,1,3,Male,No,No,No,No,0,"Permanently sick, disabled, or unable to work",Good,Other
2018021577,1,6,7,2,0,3,4,2,2,2,2,2,6,6,6,2,2,1,2,2,0,7,4,7,5,2,0,Male,Yes,No,No,Yes,1,Work full-time for an employer,Bad,Full-Time
2018021578,1,6,4,2,0,7,8,1,3,2,1,4,6,6,7,1,6,1,1,1,2,2,6,7,6,0,3,Male,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Good,Full-Time
2018021579,1,7,3,1,1,0,0,1,3,2,1,0,5,2,2,1,4,1,0,2,0,5,2,6,5,2,0,Male,Yes,Unknown,No,Yes,1,Self-employed,Unknown,Other
2018021580,2,2,3,4,0,6,6,3,3,2,0,4,4,4,4,1,4,0,2,2,1,4,4,4,5,2,0,Female,Unknown,No,No,No,0,Homemaker,Good,Other
2018021581,1,2,6,5,0,2,3,0,0,0,2,4,0,4,3,2,2,0,0,0,0,2,4,0,7,0,0,Male,Unknown,Unknown,Unknown,No,0,Full-time student,Good,Other
2018021582,2,2,4,2,3,10,7,3,2,1,2,3,3,7,7,2,7,1,1,1,0,7,7,4,4,2,0,Female,Yes,Yes,Yes,Yes,1,Work full-time for an employer,About average,Full-Time
2018021583,2,4,5,2,1,2,4,0,1,2,2,2,5,5,4,1,6,1,1,2,1,6,7,7,6,2,0,Female,Yes,Yes,No,Yes,1,Work full-time for an employer,Bad,Full-Time
2018021584,2,4,2,8,2,7,4,3,2,0,1,5,3,3,3,1,7,1,0,0,2,1,6,4,3,2,0,Female,Yes,Unknown,Unknown,Yes,1,Retired,Very good,Other
2018021585,1,7,7,2,1,7,8,0,0,2,1,5,4,4,4,1,4,1,2,2,2,6,5,6,5,2,0,Male,Yes,No,No,Yes,1,Work full-time for an employer,Very good,Full-Time
2018021586,1,7,8,2,1,10,7,3,3,1,1,5,6,7,7,1,6,1,1,1,2,1,7,7,7,1,3,Male,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018021587,1,2,5,1,0,9,7,3,3,1,1,5,3,1,1,1,7,2,1,2,2,1,7,7,6,2,0,Male,No,Yes,No,Yes,1,Self-employed,Very good,Other
2018021588,2,2,2,8,0,9,4,1,2,0,1,5,7,6,3,1,7,2,1,1,2,1,7,5,5,2,0,Female,No,Yes,Yes,Yes,1,Retired,Very good,Other
2018021589,2,2,5,8,0,8,5,1,3,0,1,5,1,2,4,1,4,2,1,1,2,1,7,4,5,2,0,Female,No,Yes,Yes,Yes,1,Retired,Very good,Other
2018021590,2,2,5,2,0,10,6,3,3,1,1,5,3,3,3,1,6,1,2,1,2,1,5,6,6,2,0,Female,Yes,No,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018021591,1,2,4,8,3,7,4,3,3,0,1,5,3,2,2,1,7,1,1,2,2,1,6,6,5,2,0,Male,Yes,Yes,No,Yes,1,Retired,Very good,Other
2018021592,2,2,5,2,0,8,3,1,3,2,1,5,5,4,4,1,7,1,2,2,2,1,7,4,4,2,0,Female,Yes,No,No,Yes,1,Work full-time for an employer,Very good,Full-Time
2018021593,2,2,4,1,0,4,1,3,2,2,3,3,3,1,1,2,7,2,2,2,0,4,7,7,4,2,0,Female,No,No,No,No,0,Self-employed,About average,Other
2018021594,2,2,5,2,3,6,2,2,2,2,2,4,4,5,5,1,3,1,2,2,1,7,6,6,5,2,0,Female,Yes,No,No,Yes,1,Work full-time for an employer,Good,Full-Time
2018021595,1,2,2,2,0,3,6,3,2,2,1,1,6,1,1,2,4,2,2,0,0,7,2,6,5,2,0,Male,No,No,Unknown,No,0,Work full-time for an employer,Very bad,Full-Time
2018021596,2,6,4,2,0,7,2,3,2,2,2,5,5,4,6,1,3,1,2,0,2,5,6,4,0,2,0,Female,Yes,No,Unknown,Yes,1,Work full-time for an employer,Very good,Full-Time
2018021597,2,3,3,2,0,9,5,3,3,2,1,5,1,1,1,1,7,1,2,2,2,1,7,7,7,2,0,Female,Yes,No,No,Yes,1,Work full-time for an employer,Very good,Full-Time
2018021598,2,2,4,8,3,9,8,3,3,0,1,5,2,2,2,1,7,2,1,1,2,1,7,7,6,2,0,Female,No,Yes,Yes,Yes,1,Retired,Very good,Other
2018021599,2,3,2,2,0,3,1,2,2,2,4,5,4,7,6,2,6,2,2,2,1,5,5,4,0,2,0,Female,No,No,No,No,0,Work full-time for an employer,Very good,Full-Time
2018021600,2,2,6,2,1,3,3,3,3,2,0,0,4,2,2,2,0,2,2,2,2,3,6,5,5,2,0,Female,No,No,No,No,0,Work full-time for an employer,Unknown,Full-Time
2018021601,2,3,6,1,2,0,0,0,3,1,1,5,2,3,5,2,5,1,0,0,0,1,0,0,0,2,0,Female,Yes,Unknown,Unknown,Yes,1,Self-employed,Very good,Other
2018021602,1,4,4,8,1,6,1,3,3,0,4,5,1,4,1,1,1,2,2,2,2,4,7,2,5,2,0,Male,No,No,No,No,0,Retired,Very good,Other
2018021603,2,2,2,4,0,0,0,0,0,2,0,5,0,4,4,1,4,1,1,2,2,4,4,6,5,2,0,Female,Yes,Yes,No,Yes,1,Homemaker,Very good,Other
2018021604,1,4,6,8,1,10,9,1,3,0,1,5,1,1,1,1,4,1,1,1,2,1,7,7,7,2,0,Male,Yes,Yes,Yes,Yes,1,Retired,Very good,Other
2018021605,2,1,2,7,3,4,3,3,2,2,4,2,7,7,4,1,4,1,2,2,0,7,7,7,5,2,3,Female,Yes,No,No,Yes,1,Unemployed or temporarily laid off,Bad,Other
2018021606,1,2,1,1,0,7,8,3,2,1,4,5,6,5,5,2,6,2,2,2,0,6,5,5,5,2,0,Male,No,No,No,No,0,Self-employed,Very good,Other
2018021607,2,3,5,8,2,6,2,3,3,0,1,5,7,7,7,2,7,1,2,2,2,4,7,7,5,2,0,Female,Yes,No,No,Yes,1,Retired,Very good,Other
2018021608,1,4,6,2,1,10,10,1,1,1,1,5,2,2,2,1,7,1,1,1,1,7,5,6,6,1,0,Male,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018021609,2,2,4,2,0,2,3,1,2,2,2,3,6,6,6,2,4,2,2,2,2,5,6,5,3,2,0,Female,No,No,No,No,0,Work full-time for an employer,About average,Full-Time
2018021610,2,5,5,5,0,10,9,3,1,0,1,5,6,7,7,1,7,1,0,0,1,1,6,7,6,1,0,Female,Yes,Unknown,Unknown,Yes,1,Full-time student,Very good,Other
2018021611,1,7,7,2,0,6,4,1,3,2,1,5,3,4,4,1,6,1,1,2,2,1,7,7,6,2,0,Male,Yes,Yes,No,Yes,1,Work full-time for an employer,Very good,Full-Time
2018021612,1,6,6,8,3,9,7,3,3,0,1,5,3,3,3,1,6,1,1,2,2,1,6,6,6,2,0,Male,Yes,Yes,No,Yes,1,Retired,Very good,Other
2018021613,1,2,3,6,0,4,4,1,1,1,4,2,7,6,6,2,4,2,2,0,1,5,6,7,4,2,0,Male,No,No,Unknown,No,0,"Permanently sick, disabled, or unable to work",Bad,Other
2018021614,1,3,7,2,0,4,7,3,3,1,4,4,7,6,4,2,4,1,1,1,2,7,3,4,4,2,2,Male,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Good,Full-Time
2018021615,2,6,8,4,2,10,7,3,3,2,1,5,1,1,1,2,7,1,1,2,2,1,7,6,1,2,0,Female,Yes,Yes,No,Yes,1,Homemaker,Very good,Other
2018021616,1,4,2,5,0,8,5,3,2,1,2,4,5,6,4,1,5,2,1,2,1,5,4,2,4,2,2,Male,No,Yes,No,Yes,1,Full-time student,Good,Other
2018021617,1,6,5,2,1,5,10,3,2,2,1,5,6,5,4,1,7,1,1,1,2,7,7,6,6,2,0,Male,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018021618,2,4,2,1,1,5,5,3,2,2,3,4,6,6,1,1,4,2,2,2,1,4,5,5,5,2,0,Female,No,No,No,No,0,Self-employed,Good,Other
2018021619,1,4,5,2,3,6,4,1,2,2,1,2,4,5,2,1,7,1,2,2,1,5,5,4,4,2,3,Male,Yes,No,No,Yes,1,Work full-time for an employer,Bad,Full-Time
2018021620,2,2,6,3,2,7,2,1,3,2,1,4,4,4,4,1,6,1,2,2,2,1,6,5,4,2,0,Female,Yes,No,No,Yes,1,Work part-time for an employer,Good,Other
2018021621,2,2,2,6,2,3,3,2,2,0,2,4,7,7,4,2,7,2,2,2,0,7,4,4,4,2,0,Female,No,No,No,No,0,"Permanently sick, disabled, or unable to work",Good,Other
2018021622,2,3,6,2,1,6,7,3,2,2,1,3,1,1,4,1,7,1,2,2,1,7,7,6,5,1,3,Female,Yes,No,No,Yes,1,Work full-time for an employer,About average,Full-Time
2018021623,1,2,4,8,1,7,6,3,0,0,2,4,5,4,4,1,6,1,2,1,2,4,4,4,4,2,0,Male,Yes,No,Yes,Yes,1,Retired,Good,Other
2018021624,1,6,1,2,0,7,4,1,3,2,1,4,1,1,1,1,7,2,2,1,2,2,7,3,4,2,0,Male,No,No,Yes,Yes,1,Work full-time for an employer,Good,Full-Time
2018021625,2,2,2,7,0,3,3,1,1,2,4,3,5,5,6,2,5,2,2,1,0,5,7,6,4,2,0,Female,No,No,Yes,Yes,1,Unemployed or temporarily laid off,About average,Other
2018021626,2,4,7,8,3,10,1,1,3,0,1,5,1,1,1,1,7,2,1,1,2,1,7,7,5,2,0,Female,No,Yes,Yes,Yes,1,Retired,Very good,Other
2018021627,2,2,5,2,1,7,7,2,0,1,3,3,6,7,0,2,7,1,2,1,1,5,1,1,7,2,0,Female,Yes,No,Yes,Yes,1,Work full-time for an employer,About average,Full-Time
2018021628,1,7,7,2,1,6,7,1,3,1,2,5,6,3,2,1,6,1,1,1,2,1,6,5,6,2,2,Male,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018021629,1,6,6,2,1,10,9,2,2,1,1,5,6,7,5,1,7,1,1,1,1,7,7,6,6,1,0,Male,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018021630,1,4,3,1,1,7,4,1,2,1,1,4,6,2,2,1,7,2,1,1,2,1,1,1,6,2,3,Male,No,Yes,Yes,Yes,1,Self-employed,Good,Other
2018021631,2,2,5,2,0,1,2,3,2,2,3,5,7,7,6,2,6,1,2,2,2,5,6,3,1,2,0,Female,Yes,No,No,Yes,1,Work full-time for an employer,Very good,Full-Time
2018021632,1,4,5,8,1,7,6,1,3,0,1,5,3,3,3,1,6,1,2,1,2,1,6,7,6,2,0,Male,Yes,No,Yes,Yes,1,Retired,Very good,Other
2018021633,2,2,2,8,0,2,3,2,2,0,1,5,6,6,3,1,7,2,2,2,2,5,6,6,5,2,0,Female,No,No,No,No,0,Retired,Very good,Other
2018021634,1,3,5,2,3,7,9,3,3,2,1,4,5,5,5,1,7,1,0,0,2,1,7,5,6,2,0,Male,Yes,Unknown,Unknown,Yes,1,Work full-time for an employer,Good,Full-Time
2018021635,2,5,3,2,0,3,1,1,2,2,4,3,5,7,7,1,4,1,2,2,1,7,6,2,3,2,0,Female,Yes,No,No,Yes,1,Work full-time for an employer,About average,Full-Time
2018021636,2,5,6,3,3,6,4,2,3,0,2,4,6,4,5,1,6,2,2,0,2,5,4,4,5,2,0,Female,No,No,Unknown,No,0,Work part-time for an employer,Good,Other
2018021637,1,2,4,8,1,4,4,1,3,0,2,4,5,3,3,1,6,1,1,2,2,1,6,6,5,2,0,Male,Yes,Yes,No,Yes,1,Retired,Good,Other
2018021638,2,5,2,8,0,3,2,3,2,0,4,2,6,4,3,1,4,2,2,2,0,7,6,2,4,2,0,Female,No,No,No,No,0,Retired,Bad,Other
2018021639,2,2,6,4,1,1,1,2,1,2,4,5,7,6,6,2,4,2,2,2,2,7,6,5,4,2,0,Female,No,No,No,No,0,Homemaker,Very good,Other
2018021640,2,5,5,2,0,8,4,1,2,2,1,4,4,5,4,1,4,1,2,2,2,4,5,5,5,2,0,Female,Yes,No,No,Yes,1,Work full-time for an employer,Good,Full-Time
2018021641,2,6,5,2,3,7,7,3,0,0,0,0,5,5,5,0,5,0,0,0,0,0,0,0,6,2,0,Female,Unknown,Unknown,Unknown,No,0,Work full-time for an employer,Unknown,Full-Time
2018021642,2,4,1,6,0,3,1,3,2,1,4,3,5,4,4,2,7,2,2,0,0,1,6,6,6,1,3,Female,No,No,Unknown,No,0,"Permanently sick, disabled, or unable to work",About average,Other
2018021643,1,5,6,8,0,10,3,1,3,0,1,5,1,1,1,1,4,1,2,1,2,1,7,7,7,2,0,Male,Yes,No,Yes,Yes,1,Retired,Very good,Other
2018021644,1,2,5,2,0,7,3,0,3,2,1,0,3,0,4,1,2,0,0,2,0,1,6,7,6,2,0,Male,Unknown,Unknown,No,No,0,Work full-time for an employer,Unknown,Full-Time
2018021645,2,3,7,8,3,10,3,1,3,0,1,5,1,4,1,1,7,1,1,2,2,1,7,7,6,2,0,Female,Yes,Yes,No,Yes,1,Retired,Very good,Other
2018021646,2,2,2,2,1,6,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female,Unknown,Unknown,Unknown,No,0,Work full-time for an employer,Unknown,Full-Time
2018021647,2,4,4,4,3,5,1,1,2,0,2,5,7,7,7,1,7,2,1,2,2,1,6,6,6,2,0,Female,No,Yes,No,Yes,1,Homemaker,Very good,Other
2018021648,2,4,1,2,1,5,5,3,3,2,1,2,4,4,4,1,4,1,1,2,0,4,4,5,4,2,0,Female,Yes,Yes,No,Yes,1,Work full-time for an employer,Bad,Full-Time
2018021649,2,2,1,4,0,0,0,0,0,2,4,0,4,4,4,2,4,0,0,0,0,4,2,4,0,2,0,Female,Unknown,Unknown,Unknown,No,0,Homemaker,Unknown,Other
2018021650,2,2,3,2,1,2,1,1,2,2,4,2,4,7,5,2,2,2,2,0,0,7,4,6,3,2,0,Female,No,No,Unknown,No,0,Work full-time for an employer,Bad,Full-Time
2018021651,2,2,6,3,2,6,4,2,3,2,2,0,4,7,7,2,4,2,0,2,0,7,1,1,1,2,0,Female,No,Unknown,No,No,0,Work part-time for an employer,Unknown,Other
2018021652,2,1,5,1,0,10,0,3,0,0,3,3,7,7,0,0,6,0,0,2,2,2,7,2,4,0,0,Female,Unknown,Unknown,No,No,0,Self-employed,About average,Other
2018021653,1,5,2,6,0,1,3,3,2,2,4,3,4,5,4,1,5,2,2,2,1,4,6,5,5,1,0,Male,No,No,No,No,0,"Permanently sick, disabled, or unable to work",About average,Other
2018021654,1,2,1,1,0,0,0,0,0,1,1,4,0,0,0,1,0,2,1,2,0,3,4,2,5,2,0,Male,No,Yes,No,Yes,1,Self-employed,Good,Other
2018021655,2,2,4,4,3,4,0,3,2,2,2,2,4,5,4,2,6,0,2,2,0,7,5,7,5,2,0,Female,Unknown,No,No,No,0,Homemaker,Bad,Other
2018021656,2,7,5,2,0,8,6,3,3,1,1,5,5,2,2,1,6,1,1,2,2,6,7,7,7,2,0,Female,Yes,Yes,No,Yes,1,Work full-time for an employer,Very good,Full-Time
2018021657,1,6,1,8,0,9,7,2,3,0,1,5,2,2,2,1,5,2,1,1,2,1,7,7,5,2,0,Male,No,Yes,Yes,Yes,1,Retired,Very good,Other
2018021658,2,2,3,1,0,1,6,2,1,1,4,1,7,7,7,2,4,2,2,0,0,7,7,6,5,2,0,Female,No,No,Unknown,No,0,Self-employed,Very bad,Other
2018021659,2,4,4,8,1,8,6,1,2,0,2,4,4,5,4,2,6,0,2,0,0,2,6,4,5,2,3,Female,Unknown,No,Unknown,No,0,Retired,Good,Other
2018021660,2,7,5,2,0,4,2,3,3,1,1,3,7,3,3,1,6,1,2,2,2,6,7,6,5,2,0,Female,Yes,No,No,Yes,1,Work full-time for an employer,About average,Full-Time
2018021661,2,7,6,1,1,1,5,2,1,2,0,2,4,7,7,2,6,2,2,2,1,7,5,6,4,2,0,Female,No,No,No,No,0,Self-employed,Bad,Other
